Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-70B,20,80,1,32,8,3712,0.002038,0.0009122856358119,0.111708,0.1146582856358119,0.002038,9.324700850864955,8579.363700721748,0.4737343654660748,232.45062093526727,1.0
Llama2-70B,20,80,1,32,8,3840,0.002038,0.0009122856358119,0.115228,0.1181782856358119,0.002038,9.606300850864958,8327.86743221734,0.474545220454716,232.8484889375448,1.0
Llama2-70B,20,80,1,32,8,3968,0.002038,0.0009122856358119,0.118748,0.1216982856358119,0.002038,9.887900850864956,8090.696013906925,0.4753560754433573,233.2463569398221,1.0
Llama2-70B,20,80,1,32,8,4096,0.002038,0.0009122856358119,0.122268,0.1252182856358119,0.002038,10.169500850864956,7866.659452926413,0.4761669304319986,233.6442249420995,1.0
Llama2-70B,32,80,1,32,10,128,0.0019415,0.0014614998626708985,0.009861,0.013263999862670899,0.0019415,1.213061489013672,65948.84160822481,0.5383148794198975,277.26751450934717,0.84375
Llama2-70B,32,80,1,32,10,256,0.0019415,0.0014614998626708985,0.012501000000000002,0.015903999862670902,0.0019415,1.4242614890136722,56169.46088699028,0.5394095336545632,277.8313333270993,0.84375
Llama2-70B,32,80,1,32,10,384,0.0019415,0.0014614998626708985,0.015140999999999998,0.0185439998626709,0.0019415,1.6354614890136718,48915.85680091256,0.540504187889229,278.39515214485147,0.84375
Llama2-70B,32,80,1,32,10,512,0.0019415,0.0014614998626708985,0.017780999999999998,0.021183999862670895,0.0019415,1.8466614890136714,43321.4211028623,0.5415988421238948,278.9589709626036,0.84375
Llama2-70B,32,80,1,32,10,640,0.0019415,0.0014614998626708985,0.020420999999999995,0.02382399986267089,0.0019415,2.0578614890136713,38875.30838547537,0.5426934963585605,279.52278978035565,0.84375
Llama2-70B,32,80,1,32,10,768,0.0019415,0.0014614998626708985,0.023060999999999998,0.026463999862670895,0.0019415,2.2690614890136716,35256.867382106444,0.5437881505932262,280.0866085981078,0.84375
Llama2-70B,32,80,1,32,10,896,0.0019415,0.0014614998626708985,0.025701,0.0291039998626709,0.0019415,2.480261489013672,32254.663612832886,0.544882804827892,280.6504274158599,0.84375
Llama2-70B,32,80,1,32,10,1024,0.0019415,0.0014614998626708985,0.028340999999999998,0.031743999862670895,0.0019415,2.6914614890136717,29723.62797184858,0.5459774590625577,281.214246233612,0.84375
Llama2-70B,32,80,1,32,10,1152,0.0019415,0.0014614998626708985,0.030980999999999998,0.0343839998626709,0.0019415,2.902661489013672,27560.912735705915,0.5470721132972234,281.7780650513641,0.84375
Llama2-70B,32,80,1,32,10,1280,0.0019415,0.0014614998626708985,0.033621,0.037023999862670895,0.0019415,3.1138614890136718,25691.573078075584,0.548166767531889,282.34188386911626,0.84375
Llama2-70B,32,80,1,32,10,1408,0.0019415,0.0014614998626708985,0.036261,0.0396639998626709,0.0019415,3.3250614890136716,24059.705441336297,0.5492614217665549,282.9057026868684,0.84375
Llama2-70B,32,80,1,32,10,1536,0.0019415,0.0014614998626708985,0.038901,0.042303999862670895,0.0019415,3.5362614890136714,22622.761424329365,0.5503560760012206,283.4695215046205,0.84375
Llama2-70B,32,80,1,32,10,1664,0.0019415,0.0014614998626708985,0.041541,0.0449439998626709,0.0019415,3.7474614890136717,21347.78442274424,0.5514507302358863,284.0333403223725,0.84375
Llama2-70B,32,80,1,32,10,1792,0.0019415,0.0014614998626708985,0.044181,0.047583999862670895,0.0019415,3.9586614890136715,20208.850951772733,0.5525453844705519,284.5971591401247,0.84375
Llama2-70B,32,80,1,32,10,1920,0.0019415,0.0014614998626708985,0.046821,0.0502239998626709,0.0019415,4.169861489013672,19185.28953798007,0.5536400387052177,285.16097795787675,0.84375
Llama2-70B,32,80,1,32,10,2048,0.0019415,0.0014614998626708985,0.04946099999999999,0.05286399986267089,0.0019415,4.381061489013671,18260.41478774377,0.5547346929398834,285.72479677562893,0.84375
